日付,始値,安値,高値,終値
1992/8/3,15902.75 ,15954.44 ,15665.40 ,15709.45 
1992/8/4,15669.01 ,15957.45 ,15600.76 ,15692.59 
1992/8/5,15718.09 ,16074.47 ,15718.09 ,15983.64 
1992/8/6,15997.49 ,16138.50 ,15808.61 ,15926.44 
1992/8/7,15882.08 ,15882.08 ,15451.32 ,15518.27 
1992/8/10,15470.79 ,15470.79 ,14929.55 ,15066.34 
1992/8/11,15098.86 ,15172.72 ,14777.90 ,14822.56 
1992/8/12,14792.95 ,14906.16 ,14658.57 ,14773.79 
1992/8/13,14802.49 ,15018.07 ,14717.38 ,14768.17 
1992/8/14,14745.78 ,14928.54 ,14657.27 ,14820.25 
1992/8/17,14854.58 ,15122.84 ,14854.58 ,14929.55 
1992/8/18,14909.57 ,14909.57 ,14309.41 ,14309.41 
1992/8/19,14337.52 ,14807.01 ,14194.40 ,14650.74 
1992/8/20,14677.64 ,15546.47 ,14677.64 ,15267.76 
1992/8/21,15294.56 ,16216.88 ,15294.56 ,16216.88 
1992/8/24,16252.61 ,17182.96 ,16166.40 ,16627.96 
1992/8/25,16609.80 ,16823.67 ,16322.26 ,16380.77 
1992/8/26,16364.01 ,16663.19 ,16332.40 ,16541.65 
1992/8/27,16617.32 ,17596.45 ,16617.32 ,17555.00 
1992/8/28,17521.38 ,18168.81 ,17241.77 ,17970.79 
1992/8/31,17935.37 ,18119.63 ,17711.16 ,18061.12 
1992/9/1,18058.11 ,18059.21 ,17699.72 ,17740.06 
1992/9/2,17674.03 ,17688.38 ,17477.92 ,17587.72 
1992/9/3,17620.23 ,18461.66 ,17396.43 ,18386.49 
1992/9/4,18450.62 ,18833.50 ,18425.73 ,18555.30 
1992/9/7,18576.68 ,18916.70 ,18440.18 ,18440.18 
1992/9/8,18415.70 ,18756.32 ,18279.41 ,18282.42 
1992/9/9,18260.04 ,18897.63 ,18208.25 ,18875.55 
1992/9/10,18894.22 ,19284.12 ,18894.22 ,18908.47 
1992/9/11,18902.85 ,18902.85 ,18097.55 ,18107.69 
1992/9/14,18149.34 ,18552.79 ,18149.34 ,18471.40 
1992/9/16,18422.82 ,18422.82 ,17853.57 ,17944.70 
1992/9/17,17921.62 ,18204.74 ,17804.60 ,18116.52 
1992/9/18,18090.02 ,18273.58 ,17758.13 ,18166.80 
1992/9/21,18215.68 ,18414.09 ,18050.48 ,18066.24 
1992/9/22,18061.12 ,18450.62 ,17993.98 ,18282.72 
1992/9/24,18325.64 ,18701.95 ,18325.64 ,18609.95 
1992/9/25,18596.01 ,18610.85 ,18393.96 ,18394.76 
1992/9/28,18383.83 ,18397.47 ,17972.61 ,17972.61 
1992/9/29,17983.95 ,18066.21 ,17565.21 ,17748.09 
1992/9/30,17759.73 ,17909.71 ,17398.98 ,17399.08 
1992/10/1,17422.47 ,17554.56 ,17104.21 ,17369.91 
1992/10/2,17402.91 ,17573.92 ,17324.07 ,17324.07 
1992/10/5,17265.20 ,17265.20 ,16962.29 ,17101.50 
1992/10/6,17071.11 ,17318.66 ,16901.60 ,17268.10 
1992/10/7,17287.66 ,17531.09 ,17111.74 ,17111.74 
1992/10/8,17106.32 ,17335.51 ,17049.75 ,17335.51 
1992/10/9,17275.13 ,17275.13 ,16973.82 ,17059.78 
1992/10/12,17094.38 ,17307.02 ,17086.66 ,17302.01 
1992/10/13,17341.32 ,17577.63 ,17341.32 ,17490.67 
1992/10/14,17572.12 ,17714.04 ,17344.03 ,17344.03 
1992/10/15,17351.15 ,17628.49 ,17309.83 ,17628.49 
1992/10/16,17600.90 ,17617.15 ,17300.50 ,17369.81 
1992/10/19,17331.59 ,17331.59 ,16833.70 ,16903.81 
1992/10/20,16933.00 ,17050.25 ,16821.36 ,16987.66 
1992/10/21,17010.53 ,17141.52 ,16863.69 ,17141.52 
1992/10/22,17092.28 ,17178.54 ,17013.04 ,17013.04 
1992/10/23,17024.77 ,17117.65 ,16944.43 ,17117.65 
1992/10/26,17124.57 ,17153.76 ,17011.33 ,17011.33 
1992/10/27,17023.47 ,17215.65 ,16997.89 ,17185.26 
1992/10/28,17211.23 ,17306.02 ,17068.30 ,17068.41 
1992/10/29,17069.21 ,17069.21 ,16927.38 ,16937.71 
1992/10/30,16926.48 ,16926.48 ,16675.23 ,16767.40 
1992/11/2,16732.50 ,16853.36 ,16616.75 ,16853.36 
1992/11/4,16827.08 ,17065.20 ,16771.72 ,17065.20 
1992/11/5,16985.56 ,17122.67 ,16903.01 ,17031.59 
1992/11/6,17006.42 ,17022.57 ,16818.46 ,16869.81 
1992/11/9,16825.48 ,16825.48 ,16416.45 ,16417.05 
1992/11/10,16423.37 ,16518.46 ,16347.34 ,16437.11 
1992/11/11,16440.52 ,16481.95 ,16279.74 ,16318.15 
1992/11/12,16306.52 ,16449.45 ,16089.37 ,16376.93 
1992/11/13,16362.99 ,16457.17 ,16174.72 ,16330.79 
1992/11/16,16314.94 ,16314.94 ,16122.97 ,16162.99 
1992/11/17,16096.39 ,16100.90 ,15941.93 ,15993.48 
1992/11/18,16011.33 ,16851.45 ,16011.33 ,16778.84 
1992/11/19,16843.23 ,17007.82 ,16801.81 ,16871.31 
1992/11/20,16810.53 ,17188.37 ,16679.64 ,17033.60 
1992/11/24,17094.98 ,17246.84 ,17080.04 ,17096.09 
1992/11/25,17130.19 ,17303.01 ,17025.98 ,17302.01 
1992/11/26,17309.63 ,17601.91 ,17226.98 ,17479.04 
1992/11/27,17448.55 ,17569.21 ,17368.61 ,17470.61 
1992/11/30,17505.32 ,17683.65 ,17457.57 ,17683.65 
1992/12/1,17675.03 ,17704.01 ,17307.72 ,17313.04 
1992/12/2,17351.15 ,17408.83 ,17254.76 ,17393.68 
1992/12/3,17391.57 ,17508.32 ,17205.32 ,17260.08 
1992/12/4,17254.86 ,17301.10 ,17186.86 ,17295.69 
1992/12/7,17304.91 ,17326.38 ,17175.13 ,17207.12 
1992/12/8,17206.92 ,17332.70 ,17135.81 ,17281.85 
1992/12/9,17325.88 ,17498.40 ,17325.88 ,17406.22 
1992/12/10,17466.80 ,17704.71 ,17466.80 ,17501.30 
1992/12/11,17538.92 ,17635.31 ,17424.67 ,17441.02 
1992/12/14,17421.97 ,17421.97 ,17255.47 ,17289.97 
1992/12/15,17274.32 ,17554.86 ,17220.56 ,17480.74 
1992/12/16,17489.27 ,17601.20 ,17266.40 ,17268.71 
1992/12/17,17243.33 ,17544.13 ,17209.53 ,17437.91 
1992/12/18,17508.02 ,17712.04 ,17508.02 ,17680.74 
1992/12/21,17718.36 ,17787.56 ,17597.59 ,17645.44 
1992/12/22,17620.86 ,17690.67 ,17563.59 ,17690.67 
1992/12/24,17690.97 ,17734.90 ,17587.76 ,17648.85 
1992/12/25,17633.19 ,17670.31 ,17528.14 ,17557.04 
1992/12/28,17538.88 ,17538.88 ,17162.74 ,17188.62 
1992/12/29,17186.62 ,17312.13 ,17146.48 ,17285.64 
1992/12/30,17254.04 ,17254.04 ,16891.94 ,16924.95 
1993/1/4,16980.23 ,17034.01 ,16875.09 ,16994.08 
1993/1/5,16980.44 ,17013.34 ,16688.47 ,16842.58 
1993/1/6,16844.19 ,16862.45 ,16650.35 ,16782.88 
1993/1/7,16806.66 ,17058.19 ,16724.19 ,16780.98 
1993/1/8,16727.90 ,16805.66 ,16634.49 ,16634.69 
1993/1/11,16644.83 ,16698.30 ,16532.06 ,16589.55 
1993/1/12,16585.53 ,16734.02 ,16585.53 ,16681.05 
1993/1/13,16688.97 ,16688.97 ,16440.05 ,16517.91 
1993/1/14,16508.08 ,16568.98 ,16437.84 ,16515.60 
1993/1/18,16525.63 ,16625.26 ,16502.26 ,16617.24 
1993/1/19,16658.67 ,16798.74 ,16645.23 ,16798.64 
1993/1/20,16821.01 ,16841.78 ,16507.37 ,16510.18 
1993/1/21,16507.98 ,16585.53 ,16374.13 ,16538.68 
1993/1/22,16539.78 ,16540.88 ,16335.81 ,16336.81 
1993/1/25,16355.47 ,16374.94 ,16266.78 ,16287.45 
1993/1/26,16291.36 ,16535.47 ,16216.11 ,16492.63 
1993/1/27,16511.69 ,16645.93 ,16398.21 ,16509.68 
1993/1/28,16525.03 ,17086.79 ,16471.76 ,17063.41 
1993/1/29,17076.35 ,17177.69 ,16950.44 ,17023.78 
1993/2/1,17037.52 ,17133.64 ,16957.56 ,17133.64 
1993/2/2,17146.68 ,17241.60 ,17145.78 ,17186.31 
1993/2/3,17226.55 ,17419.18 ,17214.21 ,17222.03 
1993/2/4,17273.40 ,17390.79 ,17171.87 ,17190.63 
1993/2/5,17223.64 ,17413.67 ,17223.64 ,17332.90 
1993/2/8,17357.48 ,17393.20 ,17247.82 ,17281.73 
1993/2/9,17261.56 ,17261.56 ,16976.72 ,17022.27 
1993/2/10,16991.87 ,17092.00 ,16897.86 ,17089.90 
1993/2/12,17118.69 ,17120.40 ,16851.51 ,16851.51 
1993/2/15,16883.62 ,17117.99 ,16829.04 ,17117.99 
1993/2/16,17100.73 ,17172.37 ,16916.32 ,16916.32 
1993/2/17,16867.96 ,17014.85 ,16760.81 ,17009.63 
1993/2/18,17000.50 ,17156.72 ,16974.62 ,16982.14 
1993/2/19,17002.51 ,17023.58 ,16887.53 ,17010.03 
1993/2/22,17006.62 ,17058.59 ,16820.61 ,16820.61 
1993/2/23,16812.78 ,16925.15 ,16794.12 ,16863.15 
1993/2/24,16849.80 ,16930.27 ,16750.88 ,16798.94 
1993/2/25,16855.02 ,16926.06 ,16779.47 ,16907.39 
1993/2/26,16920.74 ,16985.55 ,16884.82 ,16953.35 
1993/3/1,16956.46 ,16971.00 ,16821.31 ,16879.60 
1993/3/2,16848.00 ,16922.75 ,16796.53 ,16864.25 
1993/3/3,16882.11 ,16949.33 ,16811.98 ,16853.92 
1993/3/4,16820.91 ,16840.67 ,16721.48 ,16759.61 
1993/3/5,16778.77 ,16885.12 ,16746.46 ,16817.70 
1993/3/8,16855.62 ,17727.30 ,16855.62 ,17686.47 
1993/3/9,17724.89 ,18047.16 ,17724.89 ,17848.30 
1993/3/10,17868.37 ,18036.72 ,17824.12 ,17858.63 
1993/3/11,17903.08 ,18104.65 ,17735.43 ,17904.79 
1993/3/12,17905.39 ,18043.95 ,17823.52 ,18037.52 
1993/3/15,18028.90 ,18169.16 ,17957.16 ,18086.18 
1993/3/16,18104.34 ,18117.09 ,17945.22 ,17968.30 
1993/3/17,17994.68 ,18242.70 ,17953.45 ,18173.37 
1993/3/18,18234.37 ,18788.30 ,18234.37 ,18727.90 
1993/3/19,18738.64 ,18835.96 ,18503.16 ,18537.17 
1993/3/22,18559.85 ,18784.39 ,18559.85 ,18784.39 
1993/3/23,18734.72 ,18734.72 ,18489.52 ,18491.62 
1993/3/24,18468.95 ,18643.62 ,18423.40 ,18450.69 
1993/3/25,18471.96 ,18877.50 ,18471.96 ,18764.92 
1993/3/26,18785.38 ,18897.61 ,18676.67 ,18788.70 
1993/3/29,18829.55 ,19126.38 ,18829.55 ,19048.38 
1993/3/30,19054.21 ,19089.14 ,18853.24 ,18963.16 
1993/3/31,18942.18 ,19059.53 ,18550.89 ,18591.45 
1993/4/1,18595.52 ,19135.83 ,18526.65 ,19099.09 
1993/4/2,19136.03 ,19750.93 ,19136.03 ,19446.94 
1993/4/5,19457.68 ,19820.60 ,19357.90 ,19759.46 
1993/4/6,19748.92 ,19748.92 ,19386.71 ,19486.80 
1993/4/7,19506.58 ,20054.51 ,19506.58 ,19829.23 
1993/4/8,19866.98 ,20041.16 ,19721.01 ,19967.27 
1993/4/9,19951.51 ,20126.09 ,19728.34 ,19892.18 
1993/4/12,19908.84 ,19940.37 ,19724.53 ,19882.14 
1993/4/13,19902.42 ,20753.74 ,19902.42 ,20740.29 
1993/4/14,20743.70 ,20874.71 ,20470.33 ,20533.38 
1993/4/15,20545.83 ,20675.84 ,20394.14 ,20675.84 
1993/4/16,20698.02 ,20743.20 ,20225.78 ,20297.86 
1993/4/19,20254.09 ,20254.09 ,19890.47 ,20112.34 
1993/4/20,20084.13 ,20332.20 ,19806.65 ,19828.43 
1993/4/21,19854.63 ,20008.13 ,19672.02 ,19773.01 
1993/4/22,19829.64 ,20116.86 ,19557.78 ,19591.31 
1993/4/23,19591.11 ,19785.06 ,19554.86 ,19704.15 
1993/4/26,19703.54 ,19845.60 ,19562.90 ,19623.63 
1993/4/27,19642.61 ,20267.84 ,19642.61 ,20206.71 
1993/4/28,20268.65 ,20716.39 ,20268.65 ,20454.57 
1993/4/30,20502.06 ,20919.18 ,20502.06 ,20919.18 
1993/5/6,20939.46 ,20941.97 ,20611.48 ,20622.03 
1993/5/7,20626.04 ,20811.36 ,20491.92 ,20811.36 
1993/5/10,20816.48 ,21062.64 ,20668.31 ,21054.71 
1993/5/11,21116.55 ,21224.78 ,20932.34 ,20940.37 
1993/5/12,20919.29 ,20939.87 ,20416.12 ,20615.20 
1993/5/13,20626.34 ,20780.14 ,20457.38 ,20532.78 
1993/5/14,20522.94 ,20670.52 ,20401.67 ,20474.15 
1993/5/17,20528.06 ,20689.49 ,20520.03 ,20565.51 
1993/5/18,20502.46 ,20502.46 ,20155.10 ,20229.39 
1993/5/19,20209.92 ,20380.79 ,20128.70 ,20380.79 
1993/5/20,20408.19 ,20535.79 ,20122.78 ,20330.39 
1993/5/21,20312.12 ,20653.85 ,20297.76 ,20557.47 
1993/5/24,20633.67 ,20691.20 ,20453.57 ,20476.16 
1993/5/25,20497.94 ,20730.75 ,20482.58 ,20631.76 
1993/5/26,20599.84 ,20895.99 ,20527.96 ,20895.99 
1993/5/27,20944.28 ,21105.91 ,20786.47 ,20852.63 
1993/5/28,20869.19 ,20939.66 ,20746.61 ,20843.69 
1993/5/31,20829.54 ,20829.54 ,20516.82 ,20552.35 
1993/6/1,20531.87 ,20687.98 ,20469.83 ,20591.41 
1993/6/2,20590.50 ,20823.91 ,20561.59 ,20691.70 
1993/6/3,20712.58 ,21186.33 ,20692.80 ,21076.00 
1993/6/4,21052.10 ,21222.77 ,20841.68 ,20882.24 
1993/6/7,20900.91 ,21101.80 ,20829.54 ,20844.19 
1993/6/8,20842.49 ,20842.49 ,20575.24 ,20575.24 
1993/6/10,20589.90 ,20618.31 ,20399.56 ,20493.32 
1993/6/11,20532.88 ,20760.06 ,20451.56 ,20500.95 
1993/6/14,20529.16 ,20560.08 ,20351.47 ,20397.35 
1993/6/15,20340.13 ,20393.23 ,20045.88 ,20045.88 
1993/6/16,20041.56 ,20103.00 ,19820.90 ,19902.42 
1993/6/17,19904.03 ,19950.01 ,19647.42 ,19925.51 
1993/6/18,19913.96 ,19913.96 ,19678.14 ,19804.54 
1993/6/21,19742.40 ,19742.40 ,19039.55 ,19212.43 
1993/6/22,19244.96 ,19619.52 ,19141.05 ,19538.30 
1993/6/23,19553.56 ,19617.51 ,19368.14 ,19492.52 
1993/6/24,19501.46 ,19729.65 ,19501.46 ,19685.07 
1993/6/25,19755.45 ,19845.00 ,19485.79 ,19659.57 
1993/6/28,19675.13 ,19976.61 ,19675.13 ,19886.76 
1993/6/29,19854.93 ,19854.93 ,19543.42 ,19543.42 
1993/6/30,19537.40 ,19616.81 ,19433.99 ,19590.00 
1993/7/1,19638.79 ,19924.61 ,19638.79 ,19924.61 
1993/7/2,19931.99 ,19932.19 ,19561.06 ,19621.46 
1993/7/5,19651.87 ,19676.07 ,19545.45 ,19623.06 
1993/7/6,19593.26 ,19833.38 ,19589.66 ,19829.78 
1993/7/7,19828.88 ,19828.88 ,19634.26 ,19720.67 
1993/7/8,19723.47 ,19784.68 ,19675.77 ,19688.67 
1993/7/9,19699.97 ,19946.79 ,19699.97 ,19877.39 
1993/7/12,19934.99 ,20011.70 ,19889.89 ,19980.00 
1993/7/13,19983.90 ,20243.02 ,19967.60 ,20180.42 
1993/7/14,20207.52 ,20233.32 ,20030.30 ,20139.11 
1993/7/15,20191.62 ,20394.64 ,20144.21 ,20158.02 
1993/7/16,20164.72 ,20352.54 ,20106.31 ,20331.53 
1993/7/19,20347.33 ,20350.34 ,20089.71 ,20150.92 
1993/7/20,20123.11 ,20123.11 ,19977.40 ,20038.00 
1993/7/21,20037.50 ,20117.71 ,19972.60 ,20080.91 
1993/7/22,20075.71 ,20152.82 ,20049.60 ,20115.81 
1993/7/23,20049.80 ,20049.80 ,19733.77 ,19734.57 
1993/7/26,19770.38 ,19836.68 ,19707.97 ,19822.08 
1993/7/27,19845.48 ,19952.00 ,19777.48 ,19891.39 
1993/7/28,19895.49 ,19958.00 ,19792.68 ,19829.58 
1993/7/29,19842.68 ,20473.75 ,19842.68 ,20456.85 
1993/7/30,20453.15 ,20545.75 ,20361.34 ,20380.14 
1993/8/2,20392.74 ,20412.64 ,20231.32 ,20343.53 
1993/8/3,20382.44 ,20599.36 ,20357.64 ,20357.64 
1993/8/4,20380.04 ,20667.87 ,20298.93 ,20497.55 
1993/8/5,20521.95 ,20557.46 ,20376.24 ,20425.64 
1993/8/6,20379.74 ,20379.74 ,20244.82 ,20357.94 
1993/8/9,20339.83 ,20553.06 ,20339.83 ,20493.05 
1993/8/10,20525.05 ,20655.27 ,20476.35 ,20493.75 
1993/8/11,20500.85 ,20756.08 ,20489.05 ,20732.57 
1993/8/12,20820.78 ,20939.39 ,20708.47 ,20765.28 
1993/8/13,20772.38 ,20921.89 ,20686.77 ,20745.17 
1993/8/16,20692.77 ,20904.69 ,20548.85 ,20901.49 
1993/8/17,20924.59 ,21025.60 ,20749.47 ,20841.98 
1993/8/18,20805.98 ,20964.20 ,20732.67 ,20773.18 
1993/8/19,20797.98 ,20903.09 ,20603.56 ,20687.47 
1993/8/20,20751.38 ,20859.49 ,20586.56 ,20607.26 
1993/8/23,20595.26 ,20595.26 ,20384.44 ,20414.14 
1993/8/24,20380.94 ,20469.85 ,20344.83 ,20431.84 
1993/8/25,20493.15 ,20542.35 ,20412.24 ,20521.45 
1993/8/26,20529.85 ,20594.56 ,20482.95 ,20591.76 
1993/8/27,20596.86 ,20863.39 ,20579.56 ,20791.68 
1993/8/30,20816.78 ,20924.09 ,20747.67 ,20912.69 
1993/8/31,20924.59 ,21029.70 ,20831.08 ,21026.60 
1993/9/1,20964.10 ,20968.00 ,20837.48 ,20953.30 
1993/9/2,20943.29 ,21045.90 ,20921.29 ,20983.20 
1993/9/3,20984.50 ,21281.03 ,20984.50 ,21116.21 
1993/9/6,21163.82 ,21249.92 ,21055.91 ,21060.81 
1993/9/7,21065.81 ,21065.81 ,20880.19 ,20962.10 
1993/9/8,20923.69 ,20996.50 ,20816.78 ,20918.19 
1993/9/9,20905.19 ,20943.79 ,20756.28 ,20825.58 
1993/9/10,20811.68 ,20846.58 ,20686.47 ,20817.98 
1993/9/13,20850.09 ,21164.12 ,20850.09 ,21148.11 
1993/9/14,21136.41 ,21171.72 ,20924.69 ,20947.79 
1993/9/16,20938.69 ,20938.69 ,20501.95 ,20502.15 
1993/9/17,20513.15 ,20532.65 ,20305.33 ,20391.04 
1993/9/20,20395.64 ,20407.54 ,20211.52 ,20266.03 
1993/9/21,20347.43 ,20564.86 ,20347.43 ,20466.65 
1993/9/22,20380.74 ,20380.74 ,20112.11 ,20174.62 
1993/9/24,20225.82 ,20324.63 ,20225.82 ,20307.53 
1993/9/27,20315.63 ,20384.44 ,20000.00 ,20094.11 
1993/9/28,20128.91 ,20299.23 ,20128.91 ,20172.72 
1993/9/29,20156.72 ,20156.72 ,19927.69 ,20077.41 
1993/9/30,20097.61 ,20158.32 ,20032.20 ,20105.71 
1993/10/1,20096.61 ,20328.13 ,20056.31 ,20283.13 
1993/10/4,20262.03 ,20283.93 ,20151.32 ,20264.43 
1993/10/5,20311.93 ,20410.04 ,20237.82 ,20321.93 
1993/10/6,20332.73 ,20529.55 ,20312.93 ,20500.25 
1993/10/7,20489.65 ,20494.45 ,20262.83 ,20265.63 
1993/10/8,20241.82 ,20405.04 ,20180.02 ,20378.64 
1993/10/12,20376.34 ,20376.34 ,20116.71 ,20137.31 
1993/10/13,20135.01 ,20167.22 ,19997.90 ,20038.40 
1993/10/14,20016.30 ,20096.91 ,19911.89 ,20082.81 
1993/10/15,20107.11 ,20338.83 ,20097.01 ,20174.42 
1993/10/18,20208.62 ,20265.53 ,20071.51 ,20072.21 
1993/10/19,20089.01 ,20204.02 ,20042.40 ,20069.91 
1993/10/20,20054.21 ,20221.72 ,20054.21 ,20173.42 
1993/10/21,20201.82 ,20219.72 ,20108.81 ,20179.42 
1993/10/22,20223.82 ,20377.84 ,20223.82 ,20264.83 
1993/10/25,20342.43 ,20473.85 ,20271.83 ,20309.33 
1993/10/26,20300.43 ,20344.53 ,20019.90 ,20023.60 
1993/10/27,20012.80 ,20012.80 ,19686.97 ,19838.78 
1993/10/28,19837.38 ,19863.09 ,19443.54 ,19479.45 
1993/10/29,19556.46 ,19744.27 ,19500.95 ,19702.97 
1993/11/1,19656.97 ,19656.97 ,19375.24 ,19438.24 
1993/11/2,19437.04 ,19549.15 ,19342.03 ,19381.24 
1993/11/4,19373.64 ,19433.24 ,18949.79 ,18949.79 
1993/11/5,18941.69 ,18941.69 ,18470.35 ,18590.46 
1993/11/8,18603.56 ,18671.67 ,18380.84 ,18625.16 
1993/11/9,18637.66 ,18661.67 ,18048.50 ,18125.71 
1993/11/10,18149.01 ,18227.92 ,17818.28 ,18121.71 
1993/11/11,18157.42 ,18328.63 ,18076.41 ,18158.52 
1993/11/12,18135.91 ,18592.26 ,18104.21 ,18493.55 
1993/11/15,18489.05 ,18506.95 ,17952.20 ,18074.61 
1993/11/16,18031.20 ,18467.25 ,17877.69 ,18246.12 
1993/11/17,18232.42 ,18344.23 ,18030.80 ,18108.71 
1993/11/18,18154.92 ,18336.63 ,18117.71 ,18166.32 
1993/11/19,18167.52 ,18337.73 ,17941.19 ,17941.19 
1993/11/22,17905.59 ,17905.59 ,17254.53 ,17384.84 
1993/11/24,17350.84 ,17544.85 ,16993.90 ,17067.11 
1993/11/25,17119.71 ,17410.04 ,17003.30 ,17222.92 
1993/11/26,17252.13 ,17351.74 ,16675.77 ,16726.37 
1993/11/29,16688.57 ,16688.57 ,15671.97 ,16078.71 
1993/11/30,16113.41 ,16505.15 ,16004.00 ,16406.54 
1993/12/1,16449.94 ,17168.22 ,16429.94 ,17125.31 
1993/12/2,17162.52 ,17887.29 ,17073.81 ,17458.75 
1993/12/3,17408.54 ,17468.85 ,17177.32 ,17459.35 
1993/12/6,17425.14 ,17425.14 ,16783.48 ,16840.38 
1993/12/7,16829.98 ,17128.81 ,16791.28 ,16903.49 
1993/12/8,16889.19 ,16892.59 ,16216.82 ,16507.95 
1993/12/9,16545.15 ,17089.01 ,16545.15 ,17061.91 
1993/12/10,17054.11 ,17534.85 ,16786.68 ,17257.43 
1993/12/13,17246.92 ,17563.36 ,17123.81 ,17327.33 
1993/12/14,17346.63 ,17415.74 ,17263.43 ,17308.73 
1993/12/15,17250.33 ,17536.15 ,17169.52 ,17489.15 
1993/12/16,17514.35 ,17911.99 ,17514.35 ,17789.28 
1993/12/17,17843.08 ,18052.21 ,17724.07 ,18051.91 
1993/12/20,18025.80 ,18025.80 ,17383.44 ,17404.24 
1993/12/21,17418.54 ,17484.35 ,17158.32 ,17315.43 
1993/12/22,17352.44 ,17453.15 ,17296.33 ,17445.74 
1993/12/24,17430.04 ,17434.54 ,17037.10 ,17141.11 
1993/12/27,17081.51 ,17081.51 ,16633.66 ,16819.88 
1993/12/28,16853.99 ,17147.61 ,16853.99 ,17131.21 
1993/12/29,17149.91 ,17342.13 ,17036.30 ,17272.03 
1993/12/30,17309.23 ,17417.24 ,17309.23 ,17417.24 
1994/1/4,17421.64 ,17424.84 ,17242.32 ,17369.74 
1994/1/5,17376.54 ,17793.18 ,17376.54 ,17783.48 
1994/1/6,17865.39 ,18027.70 ,17792.58 ,17881.99 
1994/1/7,17842.98 ,18131.41 ,17787.48 ,18124.01 
1994/1/10,18186.52 ,18567.06 ,18186.52 ,18443.44 
1994/1/11,18481.85 ,18671.67 ,18373.04 ,18485.25 
1994/1/12,18447.34 ,18807.08 ,18301.93 ,18793.88 
1994/1/13,18770.38 ,18823.38 ,18548.75 ,18577.26 
1994/1/14,18623.46 ,19043.80 ,18473.35 ,18973.70 
1994/1/17,18911.89 ,18911.89 ,18646.06 ,18725.37 
1994/1/18,18703.67 ,18810.28 ,18514.55 ,18514.55 
1994/1/19,18516.05 ,19118.81 ,18515.65 ,19039.40 
1994/1/20,19072.51 ,19341.73 ,19025.70 ,19183.92 
1994/1/21,19186.72 ,19337.93 ,19065.81 ,19307.43 
1994/1/24,19294.43 ,19294.43 ,18320.33 ,18353.24 
1994/1/25,18427.44 ,18662.27 ,18427.44 ,18648.36 
1994/1/26,18695.67 ,19155.52 ,18691.47 ,19138.21 
1994/1/27,19130.01 ,19324.73 ,18811.78 ,18891.79 
1994/1/28,18869.59 ,18869.59 ,18657.17 ,18757.88 
1994/1/31,18790.78 ,20229.12 ,18790.78 ,20229.12 
1994/2/1,20256.33 ,20509.95 ,20237.52 ,20416.34 
1994/2/2,20393.44 ,20399.24 ,20099.41 ,20250.03 
1994/2/3,20293.03 ,20433.04 ,19935.19 ,20174.82 
1994/2/4,20151.32 ,20301.43 ,20034.80 ,20301.43 
1994/2/7,20254.93 ,20254.93 ,20012.20 ,20014.40 
1994/2/8,20080.51 ,20526.45 ,20080.51 ,20251.23 
1994/2/9,20236.32 ,20236.32 ,19650.97 ,19841.38 
1994/2/10,19879.69 ,20007.00 ,19787.28 ,19990.70 
1994/2/14,19938.99 ,19938.99 ,19368.24 ,19459.25 
1994/2/15,19406.44 ,19406.44 ,18768.98 ,18974.60 
1994/2/16,19033.00 ,19267.03 ,19032.40 ,19052.11 
1994/2/17,19026.50 ,19026.50 ,18809.98 ,18931.39 
1994/2/18,18993.20 ,19078.41 ,18873.09 ,18959.60 
1994/2/21,18908.79 ,19415.14 ,18826.68 ,19393.94 
1994/2/22,19423.14 ,19561.56 ,19327.13 ,19342.63 
1994/2/23,19401.14 ,19466.95 ,19323.93 ,19341.83 
1994/2/24,19389.24 ,19792.28 ,19389.24 ,19765.48 
1994/2/25,19679.67 ,19890.89 ,19579.16 ,19803.38 
1994/2/28,19848.58 ,20117.21 ,19848.58 ,19997.20 
1994/3/1,20052.61 ,20240.92 ,20052.61 ,20216.62 
1994/3/2,20159.02 ,20159.02 ,19724.27 ,19744.77 
1994/3/3,19759.58 ,19771.68 ,19531.65 ,19605.86 
1994/3/4,19636.06 ,20052.11 ,19627.96 ,19966.00 
1994/3/7,19979.10 ,20279.13 ,19768.68 ,19811.88 
1994/3/8,19826.28 ,20090.71 ,19826.28 ,19898.39 
1994/3/9,19869.29 ,19894.29 ,19665.67 ,19839.18 
1994/3/10,19880.59 ,20114.41 ,19880.59 ,20090.71 
1994/3/11,20109.91 ,20256.23 ,20017.10 ,20115.31 
1994/3/14,20157.72 ,20580.96 ,20157.72 ,20526.15 
1994/3/15,20550.86 ,20654.17 ,20458.85 ,20508.85 
1994/3/16,20518.05 ,20781.98 ,20518.05 ,20677.77 
1994/3/17,20692.97 ,20692.97 ,20449.44 ,20592.16 
1994/3/18,20623.66 ,20655.67 ,20440.14 ,20469.45 
1994/3/22,20458.55 ,20458.55 ,20202.42 ,20253.53 
1994/3/23,20276.43 ,20322.03 ,19937.99 ,19962.10 
1994/3/24,19970.20 ,20075.81 ,19870.09 ,20037.90 
1994/3/25,19973.40 ,19973.40 ,19771.68 ,19836.48 
1994/3/28,19819.96 ,20062.91 ,19725.55 ,19941.79 
1994/3/29,19933.99 ,19969.19 ,19653.03 ,19709.74 
1994/3/30,19640.53 ,19640.53 ,19288.86 ,19559.91 
1994/3/31,19500.00 ,19547.01 ,19082.82 ,19111.92 
1994/4/1,19161.63 ,19378.08 ,19161.63 ,19277.16 
